county_fips,county_name,state_abbr,population,elec_res_mwh,elec_com_mwh,elec_ind_mwh,elec_total_mwh
21191,Pendleton County,KY,14509,76346.3905445933,24175.9512688278,83492.97159293444,184015.31340635556
21193,Perry County,KY,27818,174875.368877894,108108.190264887,100093.35430146074,383076.91344424174
21195,Pike County,KY,62791,436226.53714349004,203043.59540183202,1115270.3409567876,1754540.4735021098
21197,Powell County,KY,12387,59806.6403158776,28558.2053642116,5146.529212579087,93511.37489266829
21199,Pulaski County,KY,63772,381963.360190159,196374.05962369702,473751.2334652673,1052088.6532791234
21201,Robertson County,KY,2191,13921.1616502738,2210.5607367482,2384.6149960205157,18516.337383042515
21203,Rockcastle County,KY,16893,109220.868323312,22983.4033725449,10749.152178784232,142953.42387464113
21205,Rowan County,KY,24302,121971.627488512,89837.6638381478,164010.90472364012,375820.1960502999
21207,Russell County,KY,17684,103214.875694887,52755.3230836132,169666.3628698884,325636.5616483886
21209,Scott County,KY,51348,290074.80702846,148514.551925683,120443.17085364375,559032.5298077868
21211,Shelby County,KY,44967,238151.054896199,202663.811438602,213985.8816089726,654800.7479437735
21213,Simpson County,KY,17856,103188.190628294,58139.7789349677,39634.6701092305,200962.6396724922
21215,Spencer County,KY,17798,105024.752105683,25297.7437149465,9468.93017667845,139791.42599730796
21217,Taylor County,KY,25315,131786.423350916,76808.6267144223,143315.02094358343,351910.0710089217
21219,Todd County,KY,12465,69856.3299774631,38082.6007117144,29061.732504500425,137000.66319367793
21221,Trigg County,KY,14267,95292.96835229831,43968.662469556504,18834.073642602216,158095.70446445703
21223,Trimble County,KY,8751,57303.9066429274,14009.796683297302,15502.991131182913,86816.6944574076
21225,Union County,KY,15065,81630.6092902572,35226.1525845305,134990.82462458132,251847.586499369
21227,Warren County,KY,121066,650118.149172129,687903.836131477,471958.31287404144,1809980.2981776474
21229,Washington County,KY,12017,69796.81634616331,29067.24721412,67649.51850387978,166513.58206416309
21231,Wayne County,KY,20557,96833.9529152463,14888.1811767414,1121322.8982987402,1233045.032390728
21233,Webster County,KY,13331,78181.348883009,26107.8265243668,102452.92632341618,206742.10173079197
21235,Whitley County,KY,35842,188565.715397991,93744.97790107601,287229.6682357144,569540.3615347814
21237,Wolfe County,KY,7221,33684.9204471198,11929.7600620524,4011.37975023106,49626.06025940327
21239,Woodford County,KY,25591,151923.734025788,76643.1565114856,156492.1993928002,385059.0899300738
22001,Acadia Parish,LA,62372,335207.219354347,154282.847054145,105805.90920720628,595295.9756156983
22003,Allen Parish,LA,25619,113677.222506055,77641.6548163891,85329.87465099593,276648.75197344006
22005,Ascension Parish,LA,117009,663270.820739406,157931.134124829,3160699.32049434,3981901.275358575
22007,Assumption Parish,LA,22973,135115.42541439,72924.3132347748,89409.08587852007,297448.82452768483
22009,Avoyelles Parish,LA,41252,229433.81632016,127183.554374404,54950.70001330508,411568.0707078691
22011,Beauregard Parish,LA,36435,201156.913763085,85944.3882481784,345702.54101000726,632803.8430212706
22013,Bienville Parish,LA,13924,89947.7550376235,61392.0095934871,110430.86172171033,261770.62635282092
22015,Bossier Parish,LA,124720,659438.3033970341,750698.92111097,1067474.8876850663,2477612.1121930704
22017,Caddo Parish,LA,253125,1368579.160412,1747081.2817814902,3136582.425729536,6252242.867923027
22019,Calcasieu Parish,LA,197233,1154562.7222454902,90800.3794073087,3481683.5517920135,4727046.653444813
22021,Caldwell Parish,LA,9997,55936.565804991,49847.014177784804,13464.304986139985,119247.88496891578
22023,Cameron Parish,LA,6739,47233.32328171,9786.28922481886,25219.94933638989,82239.56184291875
22025,Catahoula Parish,LA,10145,59787.8007322094,52266.696057654095,26190.56288990294,138245.05967976642
22027,Claiborne Parish,LA,16452,88675.0554305857,68748.920355884,32521.66774953441,189945.64353600412
22029,Concordia Parish,LA,20288,116276.40012842201,151172.977641616,83458.6135597446,350907.9913297826
22031,De Soto Parish,LA,27047,155944.389819907,62599.0287437743,29183.087137043778,247726.50570072507
22033,East Baton Rouge Parish,LA,445337,2642258.21389599,385409.59409224,2946459.4325192133,5974127.240507443
22035,East Carroll Parish,LA,7419,33873.5325850657,38548.6441100784,66293.61469813276,138715.79139327686
22037,East Feliciana Parish,LA,19756,120034.90894202,2255.78409329088,201715.71856247686,324006.41159778775
22039,Evangeline Parish,LA,33765,181467.924892059,89715.2621062163,195629.27012453918,466812.4571228145
22041,Franklin Parish,LA,20464,112657.411318183,116407.26404351,52050.40629683882,281115.08165853185
22043,Grant Parish,LA,22372,120299.744135583,31326.8942065928,15336.880542371166,166963.51888454697
22045,Iberia Parish,LA,73799,405216.231975466,286843.249704307,361802.0624139182,1053861.5440936913
22047,Iberville Parish,LA,33159,166730.26950490702,93397.76419498821,1210290.2454159653,1470418.2791158606
22049,Jackson Parish,LA,15999,91285.9959525787,73283.9786405552,5420.8529065834455,169990.82749971736
22051,Jefferson Parish,LA,435204,2268379.73236127,4640113.83428432,938903.585334871,7847397.151980461
22053,Jefferson Davis Parish,LA,31399,181987.67562954,49297.4108776968,65788.39406717829,297073.48057441507
22055,Lafayette Parish,LA,234963,1459100.01870666,1481823.8392699498,548817.3415141155,3489741.199490725
22057,Lafourche Parish,LA,97688,547366.9348455151,525072.373500895,289108.33084145904,1361547.6391878692
22059,La Salle Parish,LA,14927,87054.7318363517,70108.3764708717,26651.388471005757,183814.49677822916
22061,Lincoln Parish,LA,47480,252053.200001872,311353.349473805,272379.9334779767,835786.4829536537
22063,Livingston Parish,LA,135925,843149.717226797,101739.36434851,116923.22302473822,1061812.3046000453
22065,Madison Parish,LA,11803,54733.56880532471,79813.5534217518,30811.86554252963,165358.98776960612
22067,Morehouse Parish,LA,26739,150794.639882532,147049.5531575,120472.02548141654,418316.21852144855
22069,Natchitoches Parish,LA,39258,216060.333490217,199871.60138503398,101924.65355437735,517856.5884296283
22071,Orleans Parish,LA,382922,2021283.61090168,3528569.92725594,149820.01264309912,5699673.550800719
22073,Ouachita Parish,LA,156398,864809.586016756,1582803.10694924,977994.9854321682,3425607.678398164
22075,Plaquemines Parish,LA,23584,135080.78755157598,167824.621263336,58066.9358406192,360972.34465553117
22077,Pointe Coupee Parish,LA,22366,136331.109368377,22723.6227578424,208470.84826871855,367525.5803949379
22079,Rapides Parish,LA,132373,774867.077744031,1024053.17613871,182300.05668676677,1981220.3105695078
22081,Red River Parish,LA,8757,53823.6010983342,23008.2553154393,231115.66173933056,307947.51815310406
22083,Richland Parish,LA,20692,114816.532572983,100099.71465425601,121139.03805604046,336055.2852832795
22085,Sabine Parish,LA,24144,142887.491095562,122239.595395636,247033.86227849417,512160.94876969216
22087,St. Bernard Parish,LA,44091,215146.28252193402,318349.678896031,1039778.3369268391,1573274.298344804
22089,St. Charles Parish,LA,52708,292503.391984265,264804.790941991,1611812.4105112862,2169120.593437542
22091,St. Helena Parish,LA,10714,63889.5207385142,34724.8266079458,22673.80644669419,121288.15379315418
22093,St. James Parish,LA,21581,124036.755023328,85119.1413583922,2197477.1943798275,2406633.090761548
22095,St. John the Baptist Parish,LA,43888,247057.208266206,255924.53134077098,1972519.9996119095,2475501.7392188865
22097,St. Landry Parish,LA,83699,471891.561175877,623693.8990076261,1327495.9115236723,2423081.3717071754
22099,St. Martin Parish,LA,53385,328371.61334930005,117973.186486372,93253.29922335151,539598.0990590235
22101,St. Mary Parish,LA,53053,310558.919608422,283023.602631622,821109.1451008362,1414691.6673408803
22103,St. Tammany Parish,LA,246269,1397347.55427634,1149917.0449140898,275605.7226387387,2822870.3218291686
22105,Tangipahoa Parish,LA,127115,742586.561029107,708156.9233854429,231216.00014981307,1681959.484564363
22107,Tensas Parish,LA,4793,26205.478632108498,28962.5125728158,22698.744827206167,77866.73603213046
22109,Terrebonne Parish,LA,113099,572696.478848066,935600.341192729,222482.23497930312,1730779.055020098
22111,Union Parish,LA,22460,122372.857945971,166845.606310631,157497.825535781,446716.289792383
22113,Vermilion Parish,LA,59524,359709.782399593,112213.064694234,131032.19223548762,602955.0393293146
22115,Vernon Parish,LA,52101,277201.910278817,143523.157251282,21057.14540109297,441782.21293119196
22117,Washington Parish,LA,46367,266981.717231001,175034.673162638,41818.268932626816,483834.6593262658
22119,Webster Parish,LA,40335,215946.702426102,234420.326715314,1028018.8905599049,1478385.9197013208
22121,West Baton Rouge Parish,LA,25017,143966.490055926,22661.885952148,1517711.676269579,1684340.052277653
22123,West Carroll Parish,LA,11370,62774.427645841206,48977.3154440292,35913.439634236034,147665.18272410645
22125,West Feliciana Parish,LA,15384,67702.2782174281,1614.1868793092501,5944.980048752489,75261.44514548984
22127,Winn Parish,LA,14695,90305.14558637839,66427.9309513542,184610.8245240978,341343.9010618304
23001,Androscoggin County,ME,107376,288298.220973991,388496.870437004,262296.4859835481,939091.5773945431
23003,Aroostook County,ME,69405,192666.853773696,91550.78121927149,285103.2015953087,569320.8365882762
23005,Cumberland County,ME,288204,731174.782873422,1181477.62003274,494809.7205774708,2407462.123483633
23007,Franklin County,ME,30270,80221.510061046,73574.700327759,50883.19718060676,204679.4075694118
23009,Hancock County,ME,54483,144476.002951186,219292.8556044,19858.06704133616,383626.92559692217
23011,Kennebec County,ME,120953,338267.08293276204,409459.853507199,48371.74182925236,796098.6782692133
23013,Knox County,ME,39717,109090.256612486,135076.596016376,56439.912804900465,300606.76543376246
23015,Lincoln County,ME,34165,101854.80103808001,88390.6624721729,23132.75659271397,213378.22010296688
23017,Oxford County,ME,57299,143415.848562038,111061.96299907,336644.0635786563,591121.8751397643
23019,Penobscot County,ME,152978,386647.968065535,462685.49477432,122186.83512318862,971520.2979630437
23021,Piscataquis County,ME,17044,50355.5737338924,40135.6973829642,146761.02118361995,237252.29230047655
23023,Sagadahoc County,ME,35134,105318.975440606,88720.460332386,4379.615108088984,198419.050881081
23025,Somerset County,ME,51363,150384.456166664,83657.1488983285,516990.86911965784,751032.4741846503
23027,Waldo County,ME,39071,113092.347118135,63586.871139736504,55690.00893573779,232369.2271936093
23029,Washington County,ME,31925,80411.3930966203,73353.94402397271,37833.3197261926,191598.6568467856
23031,York County,ME,200536,599137.985499807,607846.012952467,321933.359261431,1528917.3577137052
24001,Allegany County,MD,73060,321312.805831016,238407.968867154,62419.934755195376,622140.7094533654
24003,Anne Arundel County,MD,559737,2678948.26425189,2562222.85699725,163940.65897226948,5405111.78022141
24005,Baltimore County,MD,825666,3329090.399758,4212672.58318771,226633.65004170645,7768396.632987416
24009,Calvert County,MD,90527,486558.890245668,248263.754857406,19905.879794302295,754728.5248973763
24011,Caroline County,MD,32653,159737.93776110501,101112.817754069,35000.76430502417,295851.5198201982
24013,Carroll County,MD,167535,815678.23597106,633458.890601987,208209.28517617483,1657346.4117492219
24015,Cecil County,MD,102175,449006.05078573903,597694.312600874,256079.8464406079,1302780.209827221
24017,Charles County,MD,154357,769591.028085386,576802.250362268,12867.587472567267,1359260.8659202214
24019,Dorchester County,MD,32451,161803.21165003,116391.36736908401,70949.48577068435,349144.06478979834
24021,Frederick County,MD,243465,1257673.6113316,867009.890769178,197759.45189833184,2322442.9539991096
24023,Garrett County,MD,29677,143085.46223074401,77012.9787635202,87196.67360519126,307295.1145994555
24025,Harford County,MD,249776,1140124.74559599,1046014.77173252,293342.8395979345,2479482.3569264445
24027,Howard County,MD,308447,1361816.33296143,1532316.7495017801,73724.74060206677,2967857.823065277
24029,Kent County,MD,19819,95216.5212679152,74210.6440607105,44840.6509595044,214267.8162881301
24031,Montgomery County,MD,1026371,4347092.74098289,6341640.05913174,185681.07931252808,10874413.879427157
24033,Prince George's County,MD,897693,3660443.44149259,4434007.84366297,180192.42172286456,8274643.706878425
24035,Queen Anne's County,MD,48712,250552.951376163,152991.803626065,39520.04155954965,443064.7965617776
24037,St. Mary's County,MD,110675,543307.4499232939,402718.736840269,11689.913568206728,957716.1003317697
24039,Somerset County,MD,25899,101144.073002054,53752.9013965727,14357.976174804337,169254.95057343104
24041,Talbot County,MD,37668,207295.0051544,203756.143202095,45812.73787610634,456863.8862326013
24043,Washington County,MD,149571,743152.088372171,615039.252259338,264642.2896072204,1622833.6302387295
24045,Wicomico County,MD,101527,456158.787863209,426050.997522264,77792.79378714917,960002.5791726222
24047,Worcester County,MD,51441,256182.846878647,307410.066531673,49693.8239281376,613286.7373384575
24510,Baltimore city,MD,621000,2292196.59803406,4266602.81095375,665780.916511999,7224580.32549981
25001,Barnstable County,MA,214703,713517.3310867869,802915.2296799701,75361.58569130655,1591794.1464580635
25003,Berkshire County,MA,128563,373062.450435918,586870.833806762,189282.77524032208,1149216.0594830022
25005,Bristol County,MA,554868,1473178.03751054,2144726.85841362,1071937.7840009101,4689842.67992507
25007,Dukes County,MA,17137,52163.0343778354,62616.046214018,3379.4347634611363,118158.51535531454
25009,Essex County,MA,769362,2029841.9026810802,2347076.84036766,1250148.088347986,5627066.831396727
25011,Franklin County,MA,70916,220493.165754197,181398.619182578,166047.83492333736,567939.6198601123
25013,Hampden County,MA,468072,1370299.49758111,1830100.07546344,620833.1331483112,3821232.7061928613
25015,Hampshire County,MA,161035,433636.35212076496,456035.822596828,79059.37297953594,968731.547697129
25017,Middlesex County,MA,1567610,4014211.02229361,6333764.66665751,1624002.8037832864,11971978.492734406
25019,Nantucket County,MA,10694,35924.7114913556,53810.63964,5721.383905047079,95456.73503640268
25021,Norfolk County,MA,691218,1865159.9757312601,2735720.45610924,430514.1193355496,5031394.55117605
25023,Plymouth County,MA,506657,1470849.81425719,1488756.8522582802,322475.5904744153,3282082.2569898856
25025,Suffolk County,MA,767719,1572552.47485564,4611999.89545801,267418.94698681607,6451971.317300466
25027,Worcester County,MA,813589,2377042.5728551303,2733678.052233,981190.1304940198,6091910.75558215
26001,Alcona County,MI,10461,36001.7544906324,19076.2142017571,13629.08397578331,68707.05266817281
26003,Alger County,MI,9396,17722.0135820436,10973.5263479877,5293.389786346724,33988.92971637802
