geoid,state,county_name,municipality_name,covered_any_year,covered_2period_FY17_FY24,covered_n_years,covered_balanced9,covered_gf_any_year,covered_gf_2period_FY17_FY24,covered_gf_n_years,fiscal_year_max
42021,PA,Cambria County,"County of Cambria, Pennsylvania",True,False,1,False,True,False,1,2021
42023,PA,Cameron County,"COUNTY OF CAMERON, PENNSYLVANIA",True,True,9,True,True,True,9,2024
42025,PA,Carbon County,COUNTY OF CARBON,True,True,7,False,True,True,7,2024
42027,PA,Centre County,"COUNTY OF CENTRE, PENNSYLVANIA",True,True,9,True,True,True,9,2024
42029,PA,,COUNTY OF CHESTER,True,False,8,False,True,False,8,2023
42031,PA,Clarion County,COUNTY OF CLARION,True,False,8,False,True,False,8,2023
42033,PA,Clearfield County,Clearfield County,True,False,6,False,True,False,6,2022
42035,PA,Clinton County,"County of Clinton, Pennsylvania",True,True,6,False,True,True,5,2024
42037,PA,Columbia County,"COUNTY OF COLUMBIA, PENNSYLVANIA",True,True,9,True,True,True,9,2024
42039,PA,Crawford County,"The County of Crawford, Pennsylvania",True,True,9,True,True,True,9,2024
42041,PA,Cumberland County,"COUNTY OF CUMBERLAND, PENNSYLVANIA",True,True,9,True,True,True,9,2024
42043,PA,Dauphin County,COUNTY OF DAUPHIN,True,True,9,True,True,False,7,2024
42045,PA,Delaware County,"County of Delaware, Pennsylvania",True,True,9,True,True,True,9,2024
42047,PA,Elk County,"COUNTY OF ELK, PENNSYLVANIA",True,True,9,True,True,True,9,2024
42049,PA,Erie County,"County of Erie, Pennsylvania",True,True,9,True,True,True,9,2024
42051,PA,Fayette County,County of Fayette,True,False,6,False,True,False,6,2022
42053,PA,Forest County,COUNTY OF FOREST,True,True,9,True,True,True,8,2024
42055,PA,Franklin County,"COUNTY OF FRANKLIN, PENNSYLVANIA",True,True,9,True,True,True,9,2024
42057,PA,Fulton County,County of Fulton,True,True,9,True,True,True,9,2024
42059,PA,Greene County,"COUNTY OF GREENE, PENNSYLVANIA",True,True,9,True,True,True,9,2024
42061,PA,Huntingdon County,COUNTY OF HUNTINGDON,True,False,5,False,True,False,5,2022
42063,PA,Indiana County,"County of Indiana, Pennslyvania",True,True,9,True,True,True,9,2024
42065,PA,Jefferson County,County of Jefferson,True,True,8,False,True,True,8,2024
42073,PA,Lawrence County,"COUNTY OF LAWRENCE, PENNSYLVANIA",True,True,8,False,True,True,8,2024
42075,PA,Lebanon County,COUNTY OF LEBANON,True,False,2,False,True,False,2,2017
42077,PA,,Lehigh County,True,True,7,False,True,True,7,2024
42081,PA,,"COUNTY OF LYCOMING, PENNSYLVANIA",True,False,7,False,True,False,7,2022
42083,PA,McKean County,"COUNTY OF MCKEAN, PENNSYLVANIA",True,True,8,False,True,True,8,2024
42085,PA,,COUNTY OF MERCER,True,True,8,False,True,True,8,2024
42087,PA,,COUNTY OF MIFFLIN,True,True,9,True,True,True,9,2024
42089,PA,Monroe County,"County of Monroe, Pennsylvania",True,True,9,True,True,True,9,2024
42093,PA,Montour County,Montour County,True,False,6,False,True,False,6,2024
42095,PA,Northampton County,"COUNTY OF NORTHAMPTON, PENNSYLVANIA",True,False,8,False,True,False,8,2024
42099,PA,,COUNTY OF PERRY,True,False,7,False,True,False,7,2023
42103,PA,Pike County,County of Pike,True,True,9,True,True,True,9,2024
42105,PA,Potter County,County of Potter,True,False,7,False,True,False,7,2022
42107,PA,Schuylkill County,County of Schuylkill,True,True,8,False,True,True,8,2024
42109,PA,Snyder County,COUNTY OF SNYDER,True,False,7,False,True,False,7,2024
42111,PA,Somerset County,SOMERSET COUNTY,True,True,9,True,True,True,9,2024
42113,PA,,COUNTY OF SULLIVAN,True,False,6,False,True,False,6,2024
42115,PA,Susquehanna County,"County of Susquehanna, Pennsylvania",True,True,9,True,True,True,9,2024
42117,PA,Tioga County,County of Tioga,True,True,8,False,True,False,2,2024
42121,MD,Northumberland County,"County of Northumberland, PA",True,True,9,True,True,True,9,2024
42123,PA,Warren County,County of Warren,True,False,8,False,True,False,8,2023
42125,PA,Washington County,"COUNTY OF WASHINGTON, PENNSYLVANIA",True,True,9,True,True,True,9,2024
42127,PA,Wayne County,"County of Wayne, Pennsylvania",True,True,9,True,True,True,9,2024
42129,PA,Westmoreland County,"County of Westmoreland, Pennsylvania",True,True,8,False,True,True,8,2024
42131,PA,Wyoming County,Wyoming County,True,False,2,False,True,False,1,2020
42133,PA,York County,"COUNTY OF YORK, PENNSYLVANIA",True,True,9,True,True,True,9,2024
45001,SC,Abbeville County,COUNTY OF ABBEVILLE,True,False,3,False,True,False,3,2024
45003,SC,,"Aiken County, Sc",True,True,9,True,True,True,9,2024
45005,SC,,ALLENDALE COUNTY,True,True,3,False,True,True,3,2024
45007,SC,Anderson County,Anderson County,True,True,8,False,True,True,8,2024
45009,SC,,Bamberg County,True,False,1,False,True,False,1,2024
45013,SC,,"BEAUFORT COUNTY, SOUTH CAROLINA",True,True,10,True,True,True,10,2025
45019,SC,Charleston County,"County of Charleston, South Carolina",True,True,10,True,True,True,10,2025
45021,SC,Cherokee County,Cherokee County,True,False,2,False,True,False,2,2024
45023,SC,Chester County,Chester County,True,False,5,False,True,False,5,2023
45025,SC,Chesterfield County,"Chesterfield, County Of",True,False,2,False,True,False,2,2024
45027,SC,Clarendon County,Clarendon County,True,False,9,True,True,False,9,2025
45029,SC,Colleton County,"COLLETON COUNTY, SOUTH CAROLINA",True,True,10,True,True,True,10,2025
45031,SC,Darlington County,Darlington County,True,False,7,False,True,False,7,2024
45033,SC,Dillon County,Dillon County,True,False,4,False,True,False,4,2024
45035,SC,Dorchester County,"Dorchester County, South Carolina",True,False,8,False,True,False,8,2024
45039,SC,Fairfield County,Fairfield County,True,True,8,False,True,True,8,2024
45041,SC,Florence County,"FLORENCE COUNTY, SOUTH CAROLINA",True,True,9,True,True,False,8,2024
45045,SC,Greenville County,Greenville County,True,True,9,True,True,True,9,2024
45047,SC,Greenwood County,GREENWOOD COUNTY,True,True,10,True,True,True,10,2025
45049,SC,Hampton County,"Hampton County, South Carolina",True,True,8,False,True,True,8,2024
45051,SC,Horry County,Horry County Government,True,True,8,False,True,True,8,2024
45053,SC,,"Jasper County, South Carolina",True,False,6,False,True,False,6,2021
45055,SC,Kershaw County,County of Kershaw,True,False,3,False,True,False,3,2021
45057,SC,Lancaster County,"LANCASTER COUNTY, SOUTH CAROLINA",True,True,10,True,True,True,10,2025
45059,SC,,Laurens County,True,True,6,False,True,True,6,2025
45061,SC,Lee County,"Lee County, South Carolina",True,False,1,False,True,False,1,2024
45063,SC,Lexington County,County of Lexington,True,True,9,True,True,True,9,2024
45065,SC,McCormick County,"MCCORMICK COUNTY, SOUTH CAROLINA",True,False,3,False,True,False,3,2024
45067,SC,,County of Marion,True,False,4,False,True,False,2,2022
45069,SC,MARLBORO,MARLBORO COUNTY,True,False,3,False,True,False,3,2024
45073,SC,Oconee County,"Oconee County, South Carolina",True,True,9,True,True,False,8,2024
45075,SC,Orangeburg County,County of Orangeburg,True,True,8,False,True,True,8,2024
45077,SC,Pickens County,PICKENS COUNTY,True,True,7,False,True,True,7,2024
45079,SC,Richland County,"Richland County, South Carolina",True,True,9,True,True,True,9,2024
45081,SC,Saluda County,Saluda County,True,False,2,False,True,False,2,2024
45083,SC,,SPARTANBURG COUNTY,True,True,10,True,True,True,10,2025
45085,SC,Sumter County,"Sumter County, Sc",True,True,8,False,True,True,8,2024
45087,SC,Union County,"Union County, South Carolina",True,False,5,False,True,False,5,2024
45089,SC,Williamsburg County,Williamsburg County,True,False,6,False,True,False,6,2021
45091,SC,Georgetown County,County of Georgetown,True,True,10,True,True,True,10,2025
47001,TN,,"Anderson County, Tennessee",True,False,2,False,True,False,2,2024
47003,TN,,"Bedford County, Tennessee",True,True,9,True,True,True,9,2024
47005,TN,Benton County,Benton County Tennessee,True,True,6,False,True,True,6,2024
47007,TN,Bledsoe County,"Bledsoe County, Tennessee",True,False,3,False,True,False,3,2024
47009,TN,Blount County,"Blount County, Tennessee",True,True,5,False,True,True,5,2024
47011,TN,Bradley County,"Bradley County, Tennessee",True,True,6,False,True,True,6,2024
47013,TN,Campbell County,"Campbell County, Tennessee",True,False,5,False,True,False,5,2024
47015,TN,Cannon County,"Cannon County, Tennessee",True,True,8,False,True,True,8,2024
47017,TN,Carroll County,"Carroll County, Tennessee",True,False,4,False,True,False,4,2024
47019,TN,CARTER,"CARTER COUNTY, TENNESSEE",True,False,1,False,True,False,1,2024
47021,TN,Cheatham County,"Cheatham County, Tennessee",True,True,8,False,True,True,8,2024
47023,TN,,"Chester County, Tennessee",True,True,8,False,True,True,8,2024
47025,TN,,"CLAIBORNE COUNTY, TENNESSEE",True,True,6,False,True,True,6,2024
47027,TN,Clay County,"Clay County, Tennessee",True,True,5,False,True,True,5,2024
47029,TN,Cocke County,"COCKE COUNTY, TENNESSEE",True,False,2,False,True,False,2,2024
47031,TN,Coffee County,"Coffee County, Tennessee",True,True,7,False,True,True,7,2024
47033,TN,,Crockett County Tennessee,True,True,7,False,True,True,7,2024
47035,TN,Cumberland County,"Cumberland County, Tennessee",True,True,3,False,True,True,3,2024
47037,TN,,"The Metropolitan Government of Nashville and Davidson County, Tennessee",True,False,2,False,True,False,2,2022
47039,TN,Decatur County,"Decatur County, Tn",True,True,6,False,True,True,6,2024
47041,TN,DeKalb County,"Dekalb County, Tennessee",True,True,9,True,True,True,9,2024
47043,TN,,"DICKSON COUNTY, TENNESSEE",True,True,7,False,True,True,7,2024
47045,TN,,"Dyer County, Tennessee",True,False,1,False,True,False,1,2024
47047,TN,,"Fayette County, Tennessee",True,True,7,False,True,True,7,2024
47049,TN,Fentress County,"Fentress County, Tennessee",True,False,2,False,True,False,2,2024
47051,TN,,"Franklin County, Tennessee",True,False,1,False,True,False,1,2024
47053,TN,,"Gibson County, Tennessee",True,False,4,False,True,False,4,2024
47055,TN,Giles County,"Giles County, Tennessee",True,True,9,True,True,True,9,2024
47057,TN,,"Grainger County, Tennessee",True,True,6,False,True,True,6,2024
47059,TN,GREENE,"Greene County, Tennessee",True,True,2,False,True,True,2,2024
47061,TN,GRUNDY,Grundy County,True,False,1,False,True,False,1,2024
47063,TN,HAMBLEN,"HAMBLEN COUNTY, TENNESSEE",True,True,5,False,True,True,5,2024
47065,TN,Hamilton County,"Hamilton County, Tennessee",True,True,9,True,True,True,9,2024
47067,TN,Hancock County,"Hancock County, Tennessee",True,True,5,False,True,True,5,2024
47069,TN,Hardeman County,"Hardeman County, Tennessee",True,True,7,False,True,True,7,2024
47071,TN,Hardin County,"Hardin County, Tennessee",True,True,7,False,True,True,7,2024
47073,TN,HAWKINS,"Hawkins County, Tennessee",True,True,5,False,True,True,5,2024
47075,TN,Haywood County,"Haywood County, Tennessee",True,True,6,False,True,True,6,2024
47077,TN,,"Henderson County, Tennessee",True,False,1,False,True,False,1,2024
47079,TN,Henry County,"Henry County, Tennessee",True,False,3,False,True,False,3,2020
47081,TN,Hickman County,Hickman County Tennessee,True,True,9,True,True,True,9,2024
47083,TN,Houston County,"Houston County, Tennessee",True,True,8,False,True,True,8,2024
47085,TN,Humphreys County,"Humphreys County, Tennessee",True,True,7,False,True,True,7,2024
47087,TN,Jackson County,"Jackson County, Tennessee",True,True,9,True,True,True,9,2025
47089,TN,Jefferson County,"Jefferson County, Tennessee",True,True,7,False,True,True,7,2024
47091,TN,Johnson County,"Johnson County, Tennessee",True,False,2,False,True,False,2,2024
47093,TN,Knox County,Knox County Government,True,True,9,True,True,True,9,2024
47095,TN,Lake County,LAKE COUNTY TENNESSEE,True,True,6,False,True,True,6,2024
47097,TN,Lauderdale County,"LAUDERDALE COUNTY, TENNESSEE",True,True,5,False,True,True,5,2024
47099,TN,Lawrence County,Lawrence County Tennessee,True,True,5,False,True,True,5,2024
47101,TN,Lewis County,"Lewis County, Tennessee",True,True,3,False,True,True,3,2024
47103,TN,,"Lincoln County, Tennessee",True,True,5,False,True,True,5,2024
47105,TN,Loudon County,"LOUDON COUNTY, TENNESSEE",True,True,3,False,True,True,3,2024
47107,TN,McMinn County,"Mcminn County, Tennessee",True,True,8,False,True,True,8,2024
47109,TN,McNairy County,"Mcnairy County, Tennessee",True,False,2,False,True,False,2,2024
47111,TN,,"Macon County, Tennessee",True,True,6,False,True,True,6,2024
47113,TN,,"Madison County, Tennessee",True,True,2,False,True,True,2,2024
47115,TN,,"Marion County, Tennessee",True,True,3,False,True,True,3,2024
47117,TN,Marshall County,"Marshall County, Tennessee",True,True,8,False,True,True,8,2024
47119,TN,Maury County,"Maury County, Tennessee",True,False,1,False,True,False,1,2024
47121,TN,,"Meigs County, Tennessee",True,True,4,False,True,True,4,2024
47123,TN,,"MONROE COUNTY, TENNESSEE",True,True,4,False,True,True,4,2024
47125,TN,MONTGOMERY,"Montgomery County, Tennessee",True,False,2,False,True,False,2,2024
47127,TN,Moore County,Metropolitan Government of Lynchburg Moore County,True,True,6,False,True,True,6,2024
47129,TN,Morgan County,"Morgan County, Tennessee",True,False,2,False,True,False,2,2024
47131,TN,,"Obion County, Tennessee",True,True,9,True,True,True,9,2024
47133,TN,Overton County,"Overton County, Tennessee",True,True,7,False,True,True,7,2024
47135,TN,Perry County,Perry County Tennessee,True,True,9,True,True,True,9,2024
47137,TN,,Pickett County Tennessee,True,True,5,False,True,True,5,2024
47139,TN,Polk County,"Polk County, Tennessee",True,True,7,False,True,True,7,2024
47141,TN,Putnam County,"Putnam County, Tennessee",True,True,3,False,True,True,3,2024
47143,TN,Rhea County,"Rhea County, Tennessee",True,False,2,False,True,False,2,2024
47145,TN,Roane County,Roane County Tennessee,True,False,2,False,True,False,2,2018
47147,TN,,"Robertson, County Of",True,True,5,False,True,True,5,2024
47149,TN,,"Rutherford County, Tennessee",True,False,3,False,True,False,3,2025
47151,TN,Scott County,"Scott County, Tennessee",True,False,5,False,True,False,5,2024
47155,TN,Sevier County,"Sevier County, Tennessee",True,True,7,False,True,True,7,2024
47157,TN,Shelby County,"Shelby County, Tn",True,True,9,True,True,True,9,2024
47159,TN,Smith County,"Smith County, Tennessee",True,True,7,False,True,True,7,2024
47161,TN,,Stewart County Tennessee,True,False,7,False,True,False,7,2024
47163,TN,,"SULLIVAN COUNTY, TENNESSEE",True,False,1,False,True,False,1,2024
47165,TN,Sumner County,"Sumner County, Tennessee",True,True,7,False,True,True,7,2024
47167,TN,Tipton County,"Tipton County, Tennessee",True,True,8,False,True,True,8,2024
47169,TN,,"Hartsville/trousdale County Government, Tennessee",True,False,5,False,True,False,5,2025
47171,TN,,"Unicoi County, Tennessee",True,True,5,False,True,True,5,2024
47173,TN,Union County,"Union County, Tennessee",True,False,1,False,True,False,1,2016
47175,TN,Van Buren County,"Van Buren County, Tennessee",True,True,7,False,True,True,7,2024
47177,TN,,"Warren County, Tennessee",True,False,1,False,True,False,1,2024
47179,TN,Washington County,"Washington County, Tennessee",True,False,6,False,True,False,6,2024
47181,TN,Wayne County,"Wayne County, Tennessee",True,True,6,False,True,True,6,2024
47183,TN,Weakley County,"Weakley County, Tennessee",True,False,3,False,True,False,3,2024
47185,TN,,"White County, Tennessee",True,True,8,False,True,True,8,2024
47187,TN,,Williamson County,True,True,3,False,True,True,3,2024
47189,TN,Wilson County,"Wilson County, Tennessee",True,True,5,False,True,True,5,2024
48001,TX,Anderson County,"ANDERSON COUNTY, TEXAS",True,True,5,False,True,True,5,2024
48005,TX,Angelina County,"Angelina County, Texas",True,False,6,False,True,False,6,2024
48007,TX,Aransas County,Aransas County,True,True,9,True,True,True,9,2024
48009,TX,,"Archer County, Texas",True,False,1,False,True,False,1,2023
48013,TX,Atascosa County,"ATASCOSA COUNTY, TEXAS",True,False,1,False,False,False,0,2021
48015,TX,Austin County,"Austin County, Texas",True,True,10,True,True,True,10,2025
48019,TX,Bandera County,Bandera County,True,False,3,False,True,False,3,2023
48021,TX,Bastrop County,Bastrop County,True,True,10,True,True,True,10,2025
48025,TX,Bee County,"Bee County, Texas",True,False,5,False,True,False,5,2025
48027,TX,Bell County,Bell County,True,False,9,True,True,False,9,2025
48029,TX,Bexar County,"Bexar County, Texas",True,True,9,True,True,True,9,2024
48037,TX,Bowie County,"BOWIE COUNTY, TEXAS",True,True,9,True,True,True,9,2024
48039,TX,Brazoria County,"Brazoria County, Texas",True,True,9,True,True,True,9,2024
48043,TX,Brewster County,"Brewster County, Texas",True,True,6,False,True,True,6,2024
48047,TX,Brooks County,"Brooks County, Texas",True,False,2,False,True,False,2,2022
48051,TX,Burleson County,"BURLESON COUNTY, TEXAS",True,False,2,False,True,False,2,2023
48053,TX,Burnet County,Burnet County,True,False,5,False,True,False,5,2024
48055,TX,,Caldwell County,True,False,2,False,True,False,2,2022
48057,TX,Calhoun County,Calhoun County,True,False,7,False,True,False,7,2024
48059,TX,CALLAHAN,"Callahan County, Texas",True,False,2,False,True,False,2,2023
48061,TX,,"Cameron County, Texas",True,True,10,True,True,True,10,2025
48067,TX,Cass County,"Cass County, Texas",True,False,4,False,True,False,4,2024
48071,TX,,"CHAMBERS COUNTY, TEXAS",True,True,9,True,True,True,9,2024
48073,TX,Cherokee County,County of Cherokee,True,False,3,False,True,False,3,2024
48077,TX,Clay County,"Clay County, Texas",True,False,3,False,True,False,3,2024
48083,TX,COLEMAN,COUNTY OF COLEMAN,True,False,1,False,True,False,1,2017
48085,TX,,Collin County,True,True,9,True,True,True,9,2024
48089,TX,Colorado County,Colorado County,True,False,5,False,True,False,5,2024
48091,TX,Comal County,"Comal County, Texas",True,False,5,False,True,False,5,2025
48097,TX,Cooke County,"COOKE COUNTY, TEXAS",True,True,10,True,True,True,10,2025
48099,TX,Coryell County,"Coryell County, Texas",True,False,3,False,True,False,3,2022
48107,TX,Crosby County,"Crosby County, Texas",True,False,1,False,True,False,1,2022
48109,TX,Culberson County,"Culberson County, Texas",True,False,1,False,True,False,1,2024
48113,TX,Dallas County,Dallas County,True,True,5,False,True,True,5,2024
48115,TX,Dawson County,"Dawson County, Texas",True,False,1,False,True,False,1,2022
48121,TX,Denton County,"Denton County, Texas",True,True,8,False,True,True,8,2024
48127,TX,Dimmit County,"Dimmit County, Texas",True,True,9,True,True,True,9,2024
48131,TX,Duval County,DUVAL COUNTY,True,True,6,False,True,True,6,2024
48133,TX,Eastland County,County of Eastland,True,True,7,False,True,False,1,2024
48135,TX,Ector County,"ECTOR COUNTY, TEXAS",True,False,3,False,True,False,3,2023
48137,TX,,"Edwards County, Texas",True,False,1,False,False,False,0,2024
48139,TX,Ellis County,Ellis County,True,True,9,True,True,True,9,2025
48141,TX,El Paso County,"EL PASO, COUNTY OF",True,True,10,True,True,True,10,2025
48143,TX,Erath County,"ERATH COUNTY, TEXAS",True,False,2,False,True,False,2,2024
48147,TX,Fannin County,"Fannin County, Texas",True,False,3,False,True,False,3,2023
48149,TX,,"FAYETTE COUNTY, TEXAS",True,False,3,False,True,False,3,2019
48157,FL,Fort Bend County,FORT BEND COUNTY,True,True,10,True,True,True,10,2025
48161,TX,Freestone County,"Freestone County, Texas",True,False,2,False,True,False,2,2024
48167,TX,Galveston County,"Galveston County, Texas",True,True,9,True,True,True,9,2024
48171,TX,Gillespie County,Gillespie County,True,False,3,False,True,False,3,2021
48175,TX,,Goliad County Texas,True,False,3,False,True,False,3,2023
48177,TX,Gonzales County,Gonzales County Texas,True,False,1,False,True,False,1,2022
48179,TX,Gray County,"Gray County, Texas",True,False,1,False,True,False,1,2022
48181,TX,Grayson County,Grayson County,True,True,10,True,True,True,10,2025
48183,TX,Gregg County,"Gregg County, Texas",True,True,8,False,True,True,8,2024
48187,TX,Guadalupe County,GUADALUPE COUNTY,True,True,8,False,True,True,8,2024
48189,TX,Hale County,"HALE COUNTY, TEXAS",True,False,2,False,True,False,2,2024
48197,TX,HARDEMAN,"HARDEMAN COUNTY, TEXAS",True,False,1,False,True,False,1,2016
48199,TX,Hardin County,Hardin County,True,True,9,True,True,True,9,2024
48203,TX,Harrison County,"Harrison County, Texas",True,False,4,False,True,False,4,2024
48209,TX,Hays County,Hays County,True,True,9,True,True,True,8,2024
48213,TX,Henderson County,Henderson County,True,False,4,False,True,False,4,2024
48215,TX,Hidalgo County,"County of Hidalgo, Texas",True,True,9,True,True,True,9,2024
48217,TX,Hill County,"Hill County, Texas",True,True,7,False,True,True,7,2024
48219,TX,HOCKLEY,Hockley County,True,False,3,False,True,False,3,2024
48221,TX,Hood County,"Hood County, Texas",True,False,4,False,True,False,4,2024
48223,TX,Hopkins County,"Hopkins County, Texas",True,True,6,False,True,True,6,2024
48225,TX,Houston County,"Houston County, Texas",True,True,9,True,True,True,9,2024
48227,TX,Howard County,"Howard County, Texas",True,False,3,False,True,False,3,2024
48231,TX,Hunt County,HUNT COUNTY,True,True,6,False,True,True,6,2024
48233,TX,,"Hutchinson County, Texas",True,False,1,False,True,False,1,2022
48239,TX,Jackson County,"Jackson County, Texas",True,False,2,False,True,False,2,2024
48241,TX,McLennan County,Jasper County,True,True,7,False,True,False,6,2024
48245,TX,Jefferson County,Jefferson County,True,True,9,True,True,True,9,2025
48247,TX,Jim Hogg County,"Jim Hogg County, Texas",True,False,5,False,True,False,5,2024
48249,TX,Jim Wells County,"JIM WELLS COUNTY, TEXAS",True,True,6,False,True,False,5,2024
48251,TX,Johnson County,"Johnson County, Texas",True,False,6,False,True,False,5,2025
48253,TX,Jones County,JONES COUNTY,True,True,8,False,True,False,7,2024
48255,TX,Karnes County,Karnes County Texas,True,False,3,False,True,False,3,2024
48257,TX,Kaufman County,"Kaufman County, Texas",True,False,4,False,True,False,4,2024
48259,TX,Kendall County,Kendall County,True,False,3,False,True,False,3,2022
48261,TX,,Kenedy County,True,True,5,False,True,True,5,2024
48265,TX,KERR,Kerr County,True,False,3,False,True,False,3,2024
48271,TX,,"Kinney County, Texas",True,True,7,False,True,True,7,2024
48273,TX,Kleberg County,"KLEBERG COUNTY, TEXAS",True,True,7,False,True,True,7,2024
48277,TX,Lamar County,"Lamar County, Texas",True,True,5,False,True,True,5,2024
48279,TX,Lamb County,Lamb County,True,False,1,False,True,False,1,2022
48281,TX,,"Lampasas County, Texas",True,False,3,False,True,False,3,2024
48283,TX,La Salle County,"La Salle County, Texas",True,False,2,False,True,False,2,2020
48285,TX,,"Lavaca County, Texas",True,False,2,False,True,False,2,2024
48287,TX,,Lee County,True,False,4,False,True,False,4,2024
48289,TX,,"Leon County, Texas",True,True,3,False,True,True,3,2024
48291,TX,Liberty County,"LIBERTY COUNTY, TEXAS",True,True,9,True,True,True,9,2024
48293,TX,Limestone County,"Limestone County, Texas",True,False,2,False,True,False,2,2023
48297,TX,Live Oak County,LIVE OAK COUNTY,True,False,3,False,True,False,3,2024
48299,TX,,"Llano County, Texas",True,False,2,False,True,False,2,2021
48303,TX,Lubbock County,"LUBBOCK COUNTY, TEXAS",True,True,7,False,True,False,4,2024
48309,TX,McLennan County,"MCLENNAN COUNTY, TEXAS",True,True,7,False,True,True,7,2024
48313,TX,,"Madison County, Texas",True,False,3,False,True,False,3,2022
48315,TX,Marion County,"Marion County, Texas",True,False,5,False,True,False,5,2024
48321,TX,Matagorda County,"Matagorda County, Texas",True,True,9,True,True,True,9,2024
48323,TX,Maverick County,"Maverick County, Texas",True,False,6,False,True,False,5,2024
48325,TX,Medina County,"Medina County, Texas",True,True,10,True,True,True,10,2025
48329,TX,Midland County,"Midland County, Texas",True,False,5,False,True,False,5,2024
48331,TX,Milam County,"Milam County, Texas",True,False,5,False,True,False,5,2024
48337,TX,,"Montague County, Texas",True,True,9,True,True,True,9,2024
48339,TX,Montgomery County,Montgomery County,True,True,10,True,True,True,10,2025
48341,TX,Moore County,"Moore County, Texas",True,False,2,False,True,False,2,2022
48343,TX,Morris County,"Morris County, Texas",True,False,1,False,True,False,1,2021
48347,TX,Nacogdoches County,"NACOGDOCHES COUNTY, TEXAS",True,False,5,False,True,False,5,2025
48349,TX,Navarro County,"Navarro County, Texas",True,True,9,True,True,True,9,2024
48351,TX,,COUNTY OF NEWTON,True,False,8,False,True,False,7,2023
48353,TX,,"Nolan County, Texas",True,False,1,False,True,False,1,2023
48355,TX,Nueces County,"Nueces County, Texas",True,True,9,True,True,True,9,2024
48361,TX,Orange County,"Orange County, Texas",True,True,9,True,True,True,9,2024
48365,TX,Panola County,Panola County,True,False,4,False,True,False,4,2024
48367,TX,Parker County,"Parker County, Texas",True,False,2,False,True,False,2,2024
48371,TX,,PECOS COUNTY,True,False,2,False,True,False,2,2024
48373,TX,Polk County,"Polk County, Texas",True,True,8,False,True,True,8,2024
48375,TX,Potter County,"POTTER COUNTY, TEXAS",True,True,9,True,True,True,9,2024
48377,TX,,"Presidio County, Texas",True,False,1,False,True,False,1,2023
48381,TX,Randall County,"Randall County, Texas",True,False,5,False,True,False,5,2024
48387,TX,Red River County,"Red River County, Texas",True,False,3,False,True,False,3,2023
48391,TX,Refugio County,"Refugio County, Texas",True,False,7,False,True,False,7,2024
48397,TX,,"ROCKWALL COUNTY, TEXAS",True,False,4,False,True,False,4,2025
48401,TX,Rusk County,Rusk County,True,True,9,True,True,True,9,2024
48403,TX,Sabine County,Sabine County,True,False,8,False,True,False,8,2024
48405,TX,,San Augustine County,True,False,2,False,True,False,2,2024
48407,TX,San Jacinto County,San Jacinto County,True,True,6,False,True,True,6,2024
48409,TX,San Patricio County,San Patricio County,True,True,8,False,True,True,8,2024
48411,TX,,SAN SABA COUNTY TEXAS,True,True,6,False,True,True,6,2024
48419,TX,Shelby County,"Shelby County, Texas",True,False,5,False,True,False,5,2024
48423,TX,Smith County,Smith County,True,True,8,False,True,True,8,2024
48427,TX,Starr County,"STARR COUNTY, TEXAS",True,True,9,True,True,True,8,2024
48429,TX,Stephens County,County of Stephens,True,True,6,False,True,True,6,2024
48437,TX,Swisher County,"Swisher County, Texas",True,False,5,False,True,False,5,2023
48439,TX,Tarrant County,Tarrant County,True,True,10,True,True,True,10,2025
48441,TX,Taylor County,"TAYLOR COUNTY, TEXAS",True,False,5,False,True,False,5,2024
48443,TX,Terrell County,Terrell County,True,False,1,False,True,False,1,2024
48447,TX,Throckmorton County,"Throckmorton County, Texas",True,False,1,False,True,False,1,2021
48449,TX,Titus County,"titus county, texas",True,True,8,False,True,True,8,2024
48451,TX,Tom Green County,Tom Green County,True,False,7,False,True,False,7,2025
48453,TX,Travis County,Travis County Texas,True,True,9,True,True,True,8,2024
48455,TX,TRINITY,"TRINITY COUNTY, TEXAS",True,False,2,False,True,False,2,2023
48457,TX,,"Tyler County, Texas",True,False,5,False,True,False,5,2024
48459,TX,Upshur County,"Upshur County, Texas",True,True,9,True,True,True,9,2024
48463,TX,,COUNTY OF UVALDE,True,True,8,False,True,True,7,2025
48465,TX,Val Verde County,COUNTY OF VAL VERDE,True,True,9,True,True,True,9,2025
48467,TX,Van Zandt County,"Van Zandt County, Texas",True,True,5,False,True,True,5,2024
48471,TX,Walker County,Walker County,True,False,8,False,True,False,8,2025
48473,TX,Waller County,"Waller County, Texas",True,False,6,False,True,False,6,2023
48477,TX,Washington County,WASHINGTON COUNTY,True,True,10,True,True,True,10,2025
48479,TX,Webb County,County of Webb,True,True,10,True,True,True,10,2025
48481,TX,Wharton County,Wharton County,True,True,8,False,True,True,8,2024
48485,TX,Wichita County,"Wichita County, Texas",True,True,4,False,True,True,4,2024
48489,TX,Willacy County,"Willacy County, Texas",True,True,9,True,True,True,9,2024
48491,TX,Williamson County,WILLIAMSON COUNTY,True,True,8,False,True,True,8,2024
48493,TX,,Wilson County,True,True,8,False,True,True,8,2024
48497,TX,,WISE COUNTY TEXAS,True,False,2,False,True,False,2,2024
48499,TX,Wood County,"Wood County, Texas",True,False,3,False,True,False,3,2024
48503,TX,,"Young County, Texas",True,False,2,False,True,False,2,2021
